content,polarity
"@chikosdelmaiz ,-) ""@AquiMadriZ: Más de 1500 sindicalistas firman un manifiesto de apoyo a IU http://t.co/zpG5Vadg via @iunida #rebelate""",N
"Cada vez que lo oigo, me gusta más http://t.co/gSkGxC3i ¡Y lo he escuchado y visto cuatro veces! @iunida @IUCanaria @perezventura",N
@pepimontes Yo votaré a @UPyD (Rosa Díez) porque es una apuesta por la unidad nacional. Gente como Rajoy podría llegar a pactar con cualquie,NEU
"Es necesaria una política como la de @iunida, que luche contra el poder de los mercados, sólo así reforzaremos el Estado frente a la crisis.",N
@PedroDeLaTorre ¿le has preguntado que opinan a @UPyD e @iunida de la #regulaciónInformática de #IngenierosInformáticos?,NONE
"No votes a los 3 Estados:Mercados, partitocracia, nacionalismo. Vota por el ciudadano. Vota Unión, Progreso y Democracia ·cadavotovale #UPyD",P
Voy a votar a uno de los que han mandado a mi casa publicidad NO personalizada... @ProyectoEquo @cayo_lara Odio que malgasten papel...,NEU
"@UPyD tenéis un voto mas, por coherencia",P
http://t.co/m4peDxGy razón no le falta a Shangay en la lectura de la entrevista a Alvaro Pombo de #upyd,NONE
"#IU @cayo_lara insta a coger el ""camino de la izquierda alternativa"" y aplicar políticas ""vírgenes"" en el país / #20N http://t.co/nwydKnKs",N
"@UPyD @ProyectoEquo Me gustaría saber qué puntos en común tienen y en qué otros difieren, ¿estarían dispuestos a trabajar juntos?",P
#Toledo @upyd: Antonio Lozano afirma que es prioritario llevar una lucha eficaz contra la corrupción política... http://t.co/qxG7jl10,P
"20N decisivo: ""Pelea por lo que quieres"" y ""Súmate al cambio"", pero en la próxima gira a la izquierda. #tueliges #votaiu #rebelate @iunida",N
"Si un fascista como @pedroj_ramirez dice q votar a @iunida es ""tirar el voto"", cualquiera en su sano juicio tiene 1 motivo más para votar IU",N
"@pepimontes Voto perdido en Sevilla, imagínate en Barcelona. Pero, podemos ayudar a que @UPyD consiga 5% de voto nacional=Grupo Parlamentari",NEU
"A 3 días vista de las elecciones ya se le ve el plumero a @marianorajoy http://t.co/cakEMB0h, ante esto,lucha con tu voto #rebelate @iunida",N
"“@dsubies: Un voto no puede cambiar el mundo,pero El Mundo puede cambiar muchos votos.” @pedroj_ramirez está ""empujando"" a @UPyD por ejemplo",NEU
@cayo_lara Defenderan en Madrid una posición contraria al copago sanitario? Apoyarian el derecho a realizar el MIR en lenguas cooficiales?,N
"Para honrar a un político digno como Julio Anguita,Vota @iunida para que como él puedas gritar el 21N ¡Y ahora qué,hijos de puta! #tueliges",N
@arottenpeanut @iunida porque no la pueden controlar y pq les desnuda muchas veces de sus carencias y vacío en su pensamiento :),N
"Los escritores Vargas Llosa, Premio Nobel, Javier Moro, Premio Planeta 2011 y el filósofo F. Savater, entre otros, llaman a votar a @UPyD",NEU
"@almu_en_Sol grande, Almu! De corazón te digo que me afilié al final de la era Anguita y creo que @cayo_lara es el mejor candidato hasta hoy",NEU
@cayo_lara Yo estaba en la mesa de fuera. Que le vaya bien por Sevilla. Un saludo.,NEU
Tu voto es valioso porque tú decides cómo van a ser las cosas en los próximos 4 años #TúEliges #Rebélate @cayo_lara http://t.co/aDDsUt59,NEU
"@cayo_lara Tengo muchas dudas para este domingo. Entre vosotros y EQUO, ¿Por qué he de votaros a vosotros en Madrid?",NEU
"20N: La economía y el empleo, protagonistas del acto de @upyd en la plaza General Palacio de #Getafe http://t.co/CAt80VYO",NEU
"lo siento señor lara @cayo_lara, pero ""las cosas que producen manos de campesinos"" me suena totalmente a dueño de cortijo, no me lo esperaba",N
"@IsabelSalasMira y la inestimable ayuda de @iunida , no lo olvidemos #novotesIU #novotesPP #votaPSOE #votaRubalcaba",NEU
@mane_bio ni que tu tuvieras en alta estima a @cayo_lara,NEU
Mañana a las 20 h. en Plz San Francisco de Cádiz acto fin de camapaña de .@UPyD #cadavotovale #20Nupyd,NEU
"#CiudadReal @upyd: Celia Cámara afirma que se puede equilibrar la economía sin restar en educación, sanidad y... http://t.co/LliKi26v",NEU
Votar a IU es lo más responsable para parar a la derecha #TúEliges #Rebélate @iunida @cayo_lara http://t.co/vaChQtDV,NEU
"UPyD ha conseguido lo que nadie, unir en el discurso a PSOE, PP e IU. http://t.co/HdxJBfbG vía @upyd",P
Es contraproducente otorgar todo todo el poder y decision a un único partido? #noticias #ppopular #PSOE #IU #UPyD #empleo #equo,P
@prozakito mas a @cayo_lara que a @mane_bio xD,NONE
"Avila y Soria, provincias en las que el PSOE teme quedarse en blanco reciben a ZP http://t.co/MzILXvOA El escaño de @UPyD en Ávila más cerca",NONE
"El fiscal pide fianzas por 3,5 millones a 14 intrusos por ayudas recibidas http://t.co/cNsuTMBK vía @elmundoes no a la corrupcion #upyd",P
"#UPyD será el como el ""efecto mariposa"", originará la ""metamorfosis"" de la democracia española http://t.co/1QUBsNyR #cadavotovale",NEU
@MarcosSanchezSi @pedroj_ramirez Al PP le sobrarán votos. Para acabar de hundir esa ruina para España llamada PSOE tiene que crecer @UPyD,P
"@UPyD Decidido mi mujer y yo dos votos magentas fijos ¡¡ Ideas regeneradoras, partido joven y nuevas ilusiones para nuevas generaciones",P
"En @meneame_net ""Por qué votar a una alternativa"" http://t.co/BbyYNC3l #upyd #cadavotovale #20N",P
"mañana a las 20:00 tenemos la ultima gran cita en la plaza de opera, alli estaremos @Tina_Hdez y yo junto a @UPyD , 20:00 en OPERA",NEU
@UPyD respondió a la pregunta de @jakarrion ¿Qué pensais del copago sanitario?... http://t.co/VgaKI21a,NEU
"Si quieres que los políticos sigan con privilegios,vota a los de siempre, pero si quieres que las cosas cambien elige #UPyD #cadavotovale",P
Mirad lo que propone @UPyD parece que merece la pena ¿no? http://t.co/6uDmsjiB,NEU
@interfilosofia @pedroj_ramirez @UPyD sobrar votos? Y si no logra una mayoria suficiente de cambio? Los nacionalistas pactaran cn PSOE,NEU
"Si tu idea de Autonomía es que sea un nido de corrupción y despilfarro, vota a los de siempre, si quieres cambiar las cosas elige #UPyD",N
@sr_pinpon @UPyD #20Nupyd serán nacionales elegidos por ciudadanos de una provincia perteneciente a una comunidad. Manda narices!,N
.@MAVazquez22 @mafranpe @mundo_mas_justo Me parece que @UPyD también. ¿Por qué no denunciar simplemente entre todos a #PPSOE? #Op20N,NEU
"@llanos8 @UPyD yo pienso que lo politicos tienen que estar bien pagados, ahora tienen que ser buenos politicos, no lo que hay aqui.",NEU
PPSOE e IU se oponen a renunciar a sus privilegios como pedía @UPyD Asamblea de Madrid http://t.co/TLgj2Clx (video) #cadavotovale,NEU
"@prnoticias @PPopular @PSOE @UPyD @iunida @ciu @ForoAsturias @Realmadtwitt Sólo sé, que las encuestas son un auténtico ca...sondeo ,)",NONE
@miky_corregidor quienes estabamos en contra del maldito tratado de Maastrich? @iunida,NEU
Todos los votos a @UPyD en Madrid harán que la periodista e independiente @lozanoirene entre en el Congreso #cadavotovale,NEU
@MarcosSanchezSi @pedroj_ramirez O el PP pactaría con @UPyD y se podría hacer las reformas constitucionales que necesitamos de una vez.,P
"@UPyD despues de querer demostrar tanto liberalismo, sois el PP 2. Quería creer que sí, pero no, no hay ningún partido político decente.",N
"Todo lo que sea no votar a Psoe e Iu, es bueno para el país. Adelante #PP y #UPyD vosotros sí que valéis.",P
@interfilosofia @pedroj_ramirez @UPyD ellos dicen abiertamente q son d izquieras. Rosa Diez dl PSOE! Ella lo fue todo alli!,NEU
"Buenas noches hoy no recomendaré nada, más que voten a @UPyD , un beso!",P
Si prefieres tener 17 sanidades (todas ellas al borde del precipicio) vota a los de siempre. Pero si quieres que esto cambie ¡ELIGE! #UPyD,P
"@Josemanuelsanz Ladran luego cabalgamos, Josema. Les enquestes favorables a @IUnida no agraden a més dú...",NONE
@UPyD teneis mi voto no dejeis ganar a los de siempre. Tengo mis esperanzas puestas en vosotros para cambiar este pais. A machacarlos!!!!!!!,P
@MarcosSanchezSi @pedroj_ramirez @UPyD Pero necesitamos un partido de izquierdas serio y español. Hay que acabar con esa maldición PSOE.,P
"“@rubenjuans: #FF a @Felisuco_ @JavierCapitan @Tonicanto1 @lozanoirene y demás ""celebridades"" @UPyD” me sumo!!!",NEU
"@manulucas77 jajajajaja OYES, que ya está bien con hacerme tanta campaña de @UPyD ,))",NEU
@DeivMans @UPyD No se puede exigir más a Rosa Díez dado el enorme esfuerzo que hace a diario para extender su mensaje a todas partes,NEU
@conRubalcaba por este tipo de comentarios siempre votare a @iunida,NEU
“@ciudadanoquien: Un gran #FF tempranero a @UPyD para que el #20N logre grupo parlamentario y más” ENOORME!,NEU
"@DeivMans @UPyD Ha venido ella personalmente en precampaña y el nº 2 en campaña, y tiene un equipo más reducido, sin aviones ni facilidades",NEU
"Cada vez q un medio d comunicación dice que IU pacta con el PP en extremadura para q no votes @iunida el #20N, muere un trabajador #tueliges",NEU
"@monicontomate @upyd No te he dicho nada cuando lo del mapa de corrupción 2.0... ,) Si al final te pinto de magenta. Jajaja.",NEU
"@Valdi34 @iunida según el #PPSOECIU, los ""rojos pesimistas, agoreros y antieuropeos""... tristemente, el tiempo nos ha dado la razón.",N
UPyD da a conocer sus propuestas sobre igualdad y lucha contra la discriminación #20Nupyd http://t.co/tbwBuUz6 vía @upyd,NEU
"@cgpenalva @iunida Con todos los respetos a la decisión de otros partidos, que no vamos a comentar, decir que hay un pacto PP-IU es cierto.",NEU
Rosa Díez: @UPyD va a ser el efecto mariposa del 20-N http://t.co/rbzZhNEP vía @elmundoes,P
el fascismo y el capitalismo van de la mano lucha contra ello vota @iusevillaciudad @iuandalucia @iunida #Rebelate #eligeIU,NEU
A algú sorpren que un falangista doni suport a @Upyd?,NONE
Como mola. #telemadrid habla para bien de #upyd ¿Será que ya se han dado cuenta que hacemos politica de una forma diferente?,P
Ha sido una velada corta pero intensa.Veo en las caras de mis compañeros de #upyd ilusión por el #20Nupyd creo q habrá una gran sorpresa,P
@mjlburillo @capitanlozano es muy dificil negarte el voto teniendo delante tu sonrisa pero entendereis que @iunida merece una oportunidad,P
"@UPyD nos muestra como PPSOE e IU luchan por los derechos... (los suyos) hay que moverles la silla, están muy cómodos #privilegiospoliticos",P
"Savater, Vargas Llosa votan a @UPyD ¿Quién vota a #PPSOE? http://t.co/oiJCTm2W #cadavotovale pero algunos además son dignos de admirar.",NEU
"#cadavotovale , no te quedes en casa y ve a elegir a tus representantes. No votes...¡ELIGE! #20NUPyD #mareqamagenta #upyd",N
"@GLlamazares, @cayo_lara Ahora no se escuchan protestas por el precio de la gasolina, ¿por qué?! Creo que es el precio más alto que recuerdo",P
"piensalo bien, no te das cuenta pero tu ya eras de #UPyD. tu papeleta dice #UPyD y en cabecera de lista #rosa10 #cadavotovale",P
#ff a @conRubalcaba @marianorajoy @UPyD @iunida para que no se olviden de lo más importante: los ciudadanos tenemos derecho a ser felices.,N
"@UPyD despues de querer aparentar tanto liberalismo, demostrais ser el PP 2. No, no hay ningún partido político decente.",P
"Quiero ir al mitin de cierre de campaña de @UPyD, que hable Pombo durante dos horas y que únicamente diga en bucle: ""¡UPEIDÉ! ¡UPEIDÉ!""",P
Programa @iunida: Garantía en Seg. Social del aborto los 6 primeros meses. Hasta noveno mes si es necesario. #asesinos,P
Recordais como el @PSOE negaba a @UPyD la posibilidad d controlar el despilfarro d las CCAA? Ahora ellos lo proponen! http://t.co/emt6aBGF,P
"@UPyD Proponéis listas abiertas y desbloqueadas, y presentáis un ""candidato a la presidencia"" ..sigue...",NEU
"High lights de mis intervenciones en http://t.co/KTO42k8w. Q el 20N lo qse decide es si habrá oposición real o no,si @UPyD tendrá o no grupo",NEU
@Alejandro_vara @vdelaserna lo de la marea suena mucho a las cosas q dice @Upyd.creo q el domingo muchos tiros irán por ahí el domingo...,NEU
"A mi nadie podrá cambiarme el voto… leí, escuché, analicé, dudé, pregunté, decidí y… ayer a las 21:12 VOTÉ… a 3 partidos @UPyD",N
@UPyD Tanto vosotros como @marianorajoy y @conRubalcaba y también @cayo_lara ¿dónde está la regeneración democrática?,P
"Programa @iunida ""El capitalismo se sostiene apoyado en el heteropatriarcado, que refuerza el sometimiento de la humanidad"" Estoy flipando",NEU
"@azalee129 Muchas gracias, Ángeles :) La Educación, con mayúsculas, es uno de nuestros grandes pilares. @UPyD",NEU
"Ah, y gran #FF a @rebolledoupyd gran candidato de @UPyD por #Cáceres ¡Estupenda intervención hoy en Valencia de Alcántara! #cadavotovale",P
"Prog @iunida: ""Reconocimiento del derecho a disfrutar las bajas de paternidad y maternidad a los matrimonios formados por hombres"" einnn?",NEU
"RESUMEN DEL DIA: Estudio tranquilo en la biblio, Manifestación #porlapublica de lujo! y mitin de @iunida impresionante! Dia casi perfecto =)",P
"Cada día m doy cuenta d q hay + gente d @UPyD, muchos, estudiantes! no m sorprende, se hacen las cosas bien #genteinteligente #cadavotovale",P
@RobertDeglane @UPyD @Tonicanto1 @A3Noticias Los medios son muy democráticos obedecen a sus señores en este caso al s.Lara enamorado dl pp?,NEU
#UPyD: Populismo y sensacionalismo del malo y del barato. #cañasycharlas,N
Rosa Díez propone limitar a 8 los años como cargo público...pero ella pretende estar 36 (1983-2019). @UPyD basta de demagogia #UPyDemagogia,N
El mal rollo entre @esquerraunida y @c_compromis es estupendo para los amantes del gore y el snuff.@UPyD se está apuntando a la fiesta,N
"Viernes 18 en la UPO a las 12h Conferencia de Fernando Iwasaki, la esencia del progreso de @UPyD. Aula 1 Edificio 11 #SevillaHoy",NEU
#nomeolvido de las más de 350.000 familias desahuciadas a la par que PP y PSOE bloqueaban la propuesta de dación en pago de @iunida,N
Ala.. hasta unos de NNGG los hemos dejao un poco penasativos.. las ideas ganan a ideología @upyd #murciamagenta,NEU
"@MariaArangurenV @ricardorubio @PSOEAlcaladeH tampoco Maria, vuelvo a decir lo mismo, el 86% de vuestras mociones han sido apoyadas x @UPyD",NEU
". @j53uanca No lo voy a ""dinfundir"", aunque el enlace oficial a las actas me gustaría mucho más que el enlace a la web de #UPyD. Un saludo.",NEU
"@RedWarrior04 @upyd @southstrummer Creo que se refieren a esto: http://t.co/4TZ5eBVa El otro día @iunida ""negaba la mayor"" XDDD @ramonmarcos",NEU
"Este domingo vota a aquellos q quieren trabajar por el país, y no partirlo por la mitad,vota a la 3ª España de ciudadanos libres @UPyD",P
"El #21N necesitamos a @UPyD con grupo propio, para que pueda controlar y proponer. Hacer oposición. Los demás, actuaran en negativo. #ESP",P
@ARR_Q7 @David_Calvo @UPyD No es populismo barato. EL programa es el unico con medidas muy concretas y muy realista y lo mismo en todas CCAA,P
@Jmsima @UPyD Yo también he estado allí y tengo la sensación o mas bien la esperanza que el domingo estaré mas encantado aún.. #cadavotovale,P
"Hay q proteger los derechos de los ciudadanos para q no haya discriminación por motivos de lengua, Rosa Díez, d@Upyd. Totalment dacord!",P
Curioso vídeo de @IUnida sobre el otro voto útil http://t.co/QQ91ejNY vía @IUCiudadlineal,P
Mañana cierre de campaña en Cuenca (20.00 horas). Por la mañana entrevista en Radio Azul (SER Pedroñeras). La campaña agoniza. @Cayo_Lara,NEU
"Esta tarde he ido al mitin de @UPyDValencia ,es el único partido que no me ha pedido el voto. #R10: ""Vota @UPyD solo si estás de acuerdo""",P
@iunida @redwarrior04 @upyd @ramonmarcos Y de verdad. Creo que no es bueno discutir entre pequeños. Pero al César lo q es del César,NEU
"""@1976andresg: acertada visión de la crisis española y soluciones http://t.co/AWSCsCRk si todo @Upyd fuera así le votaría.",NEU
"Ok ,ya he cumplido con mis deberes de ciudadano.He ido a un mitin del @PSOE ,del @PP y de @UPyD .Sin duda alguna me quedo con @UPyDValencia",NEU
“@UPyD “@GRubio1972 Si no quieres votar a @UPyD el 20N OJO! NO ESCUCHES esta entrevista d (cont) http://t.co/mbjDPdcy,NEU
Gente que tiene ideas ordenadas democráticamente hablando http://t.co/jNaPLTHB sin duda...@UPyD no tiene derecho ni a mirar a los gallegos,NONE
Ex Alcaldes venidos a menos que dicen verdades como puños sobre @UPyD http://t.co/bbeMqPCS,NEU
"Es que la culpa del paro, la corrupción, la opresión a Galicia y la Ciudad de la Cultura la tiene @UPyD http://t.co/WMxKq2cY",N
"Quien va a ir mañana al Círculo de Bellas Artes (Salón de columnas), C/Alcalá, 42 (Madrid) Acto de @UPyD a las 20:00 (?) ,D",NEU
Twitteros que conversan con periodistas autístas y aprovechan la coyuntura para poner en su sitio a @UPyD http://t.co/GdaSKbWQ,NEU
"@VEGAOFICIAL Con esta ley electoral no sé yo... Yo lo tengo muy claro @UPyD Tengo ganas de verte en Madrid otra vez, cúando? BEEESOTES reina",P
A este twittero se cabreó con @UPyD por que por su culpa se le quemaron las empanadillas http://t.co/PeFW2Ftw,NEU
"@1976andresg Valoro tu buena fe, pero viendo la web de @UPyD lo que destaca, no lo veo nada claro.",NEU
.@UPyD dará su asignación política a los comerciantes para las luces de Navidad. Ideal http://t.co/U3qOonHO vía @ideal_almeria,NEU
Hoy me ha dicho un ateo que cree en @conRubalcaba ¿hay algo más raro?no tiene sentido de la fe @PSOE. @PPopular @UPyD #20N,NEU
Lo repito por ultima vez la alternativa es hoy el voto util a gente honesta @jcoscu @GLlamazares @juralde @icveuia @iunida @equo,P
@UPyD Qué pensáis hacer con las escandalosas pensiones vitalicias que se dan a los sinvergüenzas que habitan en este país? Gracias...,NEU
"@Escrig3 el programa de @iunida es disparatado. Crisis de deuda, más deuda http://t.co/6taOjnjL",N
@UPyD Olvidemos el voto de castigo y seamos voto útil. Contra el bipartidismo.Porque en España sooooomos mas de dos.,P
@iunida es la verdadera izquierda..tenemos que dar un susto a los de la derecha española! El mejor programa que he visto @iunida #aporellos!,P
@j53uanca @UPyD no me lo creo Rosa consejera con Arzallus ahora lo contrario gorriain insulta a todo el mundo en twitter careceis ideología,NEU
#UPyD UPyD subraya la «urgencia» de luchar contra la corrupción política - Sur Digital (Andalucía): Qu... http://t.co/8S1pCLk0 #votoutil,NEU
"@KKoldo @UPyD Por la lilbertad y libre albedrio, fuera dogmas doctrinarios, fuera ideologías, viva el libre pensamiento, la libertad",P
"@KKoldo @UPyD Ideología dogmas establecidos que sirven para no pensar por uno mismo,",NEU
@j53uanca @UPyD has repetido el mismo mensaje en 3 twitts como esto sea vuestra idea de libertad vais a aburrir a una vaca,N
@j53uanca @UPyD (Del lat. dogma) 1. m. Proposición que se asienta por firme y cierta y como principio innegable de una ciencia.,NEU
"Tras 21h de campaña, tres horitas y media de sueño y volvemos a empezar. Último día. Vota @UPyD #20NUPyD",NEU
"Recibí ayer papeletas @UPyD. Las 2 al Congreso, ninguna al Senado, y sin sobres. ¿Quién es el enemigo que os hace ls envíos? #upyd #votaupyd",NEU
"Hoy viernes día 18, cierre de campaña de @UPyD a las 20h en el Círculo de Bellas Artes, Madrid, con Rosa Díez. ¡Ven y participa! #20NUPyD",P
"¿A quién? Con permiso de Manolo García: ""Me siento hoy como un halcón llamado a las filas de la insurrección"". #rebélate @iunida @jcoscu",P
"De todo el que piense que las medidas de @iunida son una utopia no se ha parado a pensar sobre ello seguro, se hace, pero no en este sistema",NEU
@JaviLebowski @iunida Quiero pensar que vas borrachisimo y no eres consciente de las gilipolleces que estas diciendo...,NONE
"Pasar por mi barrio y ver a #rosadiez en la carteleria pero rota o partida en dos, me hace pensar que será así como esta #upyd",N
"@Paco_Glez_ PP, PSOE e IU se atrincheran en defensa de los privilegios de la clase política at: http://t.co/dOzKwdTc @UPyD propone suprimir",NEU
.@UPyD subraya la «urgencia» de luchar contra la corrupción política. SUR.es http://t.co/AXXAfxBG #cadavotovale,NEU
".@UPyD denuncia que el resto de partidos ""no están diciendo lo que piensan de verdad"" http://t.co/iCSCeK12 vía @20m #cadavotovale",NEU
.@UPyD pedirá la supresión de privilegios de los diputados aragoneses http://t.co/352zvdFv #cadavotovale,NEU
.@UPyD dice que PP y PSOE relegan a los ciudadanos http://t.co/F8S62svv #cadavotovale,NEU
@UPyD intentó eliminar de los escudos históricos del PV el emblema de Navarra. Retrospectivo a más no poder..y el águila de Leioa no se toca,NEU
Hoy está dentro de mi agenda ir al cierre de campaña a las 19h de @UPyD #cadavotovale,P
#FF para @AOR_UPyD que se ha cargado gran parte de la campaña en Málaga y para todos los que han hecho posible que @UPyD esté presente #fb,P
@Artatxo En fin. Ojalá que tanto @iunida como @UPyD obtengan un buen resultado el #20n. Eso será bueno para todos. Ánimo!,P
@MoratoGomezJL @UPyD las dos palabras que estos ultimos años nos han quitado el sueño a los obreros rompamos con esto ya,NONE
@UPyD lleva a los tribunales los sueldos de la cúpula de Caja Segovia http://t.co/SxVkiycs #cadavotovale,NEU
MIL GRACIAS a todos (q son muchos) los q durante estos días han trabajado tanto en la provincia d Valencia paraq @upyd tenga representación,P
"Mi #FF a @UPyD y a todos sus miembros, por hacernos creer que una regeneración de la democracia es posible. Gracias y suerte.",P
"Los ""currantes @UPyD"" sin duda lo han puesto todo para q como dice @tonicanto1 ""provocar el acontecimiento""disfrutemos d los últimos minutos",P
"@InakiUrrutia creo que @UPyD también se presenta, pero los progres afines a @conRubalcaba se dedicaron a burlarse de Toni Cantó",P
Dios no contempla votos a @iunida así que no tiene planes específicos.,NEU
@Eruhantale @cayo_lara Debes votar a Equo. Necesitamos todos los votos para el grupo parlamentario. http://t.co/5eq2hEjA,NEU
"#R10 pide el voto útil, crítico y valiente y augura que @UPyD provocará el efecto mariposa en los comicios. http://t.co/lVu1q4Gg",P
"""El PP nunca defenderá los intereses de los trabajadores. Un trabajador no puede votar al PP"" @iunida",P
.@UPyD subraya la «urgencia» de luchar contra la corrupción política. http://t.co/1zwErGGB #20NUPyD #cadavotovale,NEU
¿Por qué la gente confunde limitación de mandatos con limitación a estar en política? @UPyD,NEU
A ver los de @iunida #iniciativa no confundamos a la derecha con los socialistas. El panfleto que estaís repartiendo hoy no dice la verdad,NEU
"hoy en la tertulia, Rosa Díez, candidata a la presidencia por @UPyD y Cristobal Montoro, portavoz en la Comisión de E y H del @PPopular",NEU
"Hoy que tocan muchos #FF, el primero es para @UPyD porque seguro que ya seguís a PP y PSOE, pero no son lo único. #efectomariposa",P
Los mercados no necesitan confianza. Necesitan regulación. Es la sociedad quien necesita confianza. #rebelate @iunida #20n @icveuia @jcoscu,NEU
"#R10: ""@UPyD va a ser el efecto mariposa del 20-N http://t.co/zEpvQPoE #20NUPyD #cadavotovale",P
"Hola Carlos, soy tú dentro de 30 años. Tranquilo, hiciste bien votando a .@UPyD. Ya no hay 17 sistemas educativos distintos #cadavotovale",P
"2 dias d las elecciones,muchos ciudadanos no han tomado aun una decision vamos a por el ultimo apreton, no votaran a @pp @psoe y si a @UPyD",P
"Buenos días #trescantos , a dos días del #20n #tueliges ""democracia o mercados"", "" @iunida o #ppsoe "" ""empleo estable o precario""",P
"Hola Carlos, soy tú dentro de 30 años. Tranquilo, hiciste bien votando a .@UPyD. Ahora tenemos una Ley Electoral justa #cadavotovale",P
"Hola Jose Luis, soy tú dentro de 30 años. Tranquilo, hiciste bien votando a @UPyD. Ya no hay 17 sistemas educativos distintos #20NUPyD #fb",NEU
#NAL ELM @Cayo_Lara pide a la izquierda defraudada que pruebe con @IUnida http://t.co/EDRYwXrc #20N,NEU
"¿Si los mercados desconfían de una mayoría absoluta del PP, por qué nos vamos a fiar los ciudadanos? #20NUPyD .@UPyD #VOTAUPyD",NEU
@iunida vuestras propuestas del programa son tan difíciles de cumplir que vais a perder votos por idealistas.,P
#NAL ELP @IUnida pide el voto a la UGT : “Acordaos de quién estuvo con vosotros” http://t.co/YHWU0i61 #20N,NEU
"Hola Carlos, soy tú dentro de 30 años. Tranquilo, hiciste bien votando a .@UPyD. Ahora tenemos una Justicia independiente #cadavotovale",P
@tomasjcs @UPyD Los prefiero como 3ª opción nacional a las opciones nacionalistas.,P
#NAL ELM ROsa Díez: @UPyD va a ser el efecto mariposa del #20N http://t.co/8A4xR59a,NEU
@CurroTroya ¿el voto a UGT? ¿que estuvieron con quién? // @IUnida,NEU
"No necesito DIA de reflexión,tengo claro que votare a @UPyD",P
Rosa Díez: @UPyD será el efecto mariposa de las elecciones http://t.co/a1P4Y6sZ Supondrá un pequeño cambio que implicará una gran revolución,P
"Para que triunfe el mal, sólo es necesario q los buenos no hagan nada. Edmund Burke #FF @Paco_Glez_ @cmgorriaran @UPyD aquí ya nos movemos",NEU
#UPyD propone una ley para combatir la corrupción y dar transparencia http://t.co/LA72pYrW vía @opiniondezamora #cadavotovale #Zamora,NEU
.@UPyD la prima de riesgo de España abre en 504 la mas alta desde la creación del euro. La desconfianza internacional en PP-PSOE es total,N
"Cuantos más obstáculos se le ponen a @UPyD, más ganas tengo de ejercer mi voto el domingo. Ojalá dé la sorpresa. @Tonicanto1",P
"@Pancho_Badajoz @UPyD Casi q como segunda fuerza política,casi estarían mejor q el grupo de secuaces q nos ha hundido más d lo q debíamos.",P
"Derecho al voto ejercido y el domingo a darlo todo como apoderado de @UPyD en el C.P. LEOPOLDO ALAS de Madrid.., vaaamooooss...!!!!!!",P
"El Señor entra en campaña @CucaGVinuesa: Dios no contempla votos a @iunida así que no tiene planes específicos.""",NEU
Echa un vistazo a este vídeo. -- El voto útil http://t.co/1bLnGELd vía @youtube #nomeolvido ley de la dependencia @IUnida @cayo_lara,NEU
"#FF para todos los que tenemos #Trabajo, nos gusta y lo queremos conservar? Preparando X legislatura y traspaso?a .@UPyD ,-D #Twitter #Off",P
"Nos levantamos con ""nuestra prima"" en 504.De mal en peor. No dejes q nos gobiernen otro par d primos.Hay alternativa con @UPyD #cadavotovale",P
"@eduarixi @upyd yo creo q sacara mas de lo q dicen las encuestas, a ver di pueden conseguir grupo parlamentario, ánimo!",P
@garcia_abadillo @tonicanto1 no quepa duda que @UPyD lo conseguirá.,NEU
@crsalgue @Zaratustra111 Si lo que quieres es q @UPyD llegue al parlamento con grupo propio no es tirarlo a la basura xq se necesita el 5%,NEU
@inigoybarra @upyd Carlos tío que antes se me a pasado decirte q tb para hacer competencia dl estado educación sanidad y recursos naturales,NEU
Hoy es el último día de campaña electoral y todavía no he decidido si votar a @ProyectoEquo o a @iunida #queproblemamasgrandetengo,NEU
".@UPyD #FF a todo UPyD por el magnifico esfuerzo y campaña electoral que hemos hecho. El éxito ya lo hemos conseguido, la confianza también",P
"Repasando como el FMI ""ayudo"" a latinoamrerica en los 80... #noslavanameterdoblada #eligeIU @iunida @IUEzker",NEU
".@UPyD #FF a nuestros compañeros y próximos diputados, Rosa Diez @cmgorriaran @aanchuelo @lozanoirene @manuelhi @Tonicanto1 + 2",NEU
@fjavierp25 @juanmagician Lo mejor d @UPyD es q se pued hablar con ellos y respondn a todo.Nos lo demuestra cada día @rubenjuans @Tonicanto1,NEU
"Un gran #FF para @cayo_lara, el mejor presidente que podrías imaginar para este país. Y #eligeIU !",P
@pflis @iunida @Barbijaputa @pedroj_ramirez @jaimecamachog pues definitivamente creo que voy a tirar mi voto yoloquedigapedrojota#,N
SeÑores @ceronegativo @rhortaleza vais alguno al cierre de campaña de @iunida y estoy por pasarme os hace??,P
espero que el domingo seamos realistas y NO demos votos a @marianorajoy y se los demos a @UPyD @Tonicanto1 SI A @UPyD,P
".@Cayo Lara insta a coger el ""camino de la izquierda alternativa"" ante 2.000 personas http://t.co/pFiAy7x9 .@iunida #eligeIU",P
".@UPyD Hoy a las 20h.ACTO DE CIERRE DE CAMPAÑA CON #R10 ROSA DÍEZ en el Circulo de Bellas Artes C/ Alcalá, 42 Madrid http://t.co/zbCOrVxj",P
"Pues #sumatealcambio y vota @PPopular o @UPyD ""@antonlosada: No puedo con tanto triste. Me superan. #20Noconmivoto""",N
Último día de campaña. Intenso pero emocionante porque @UPyD va a saltar la banca y obtener grupo parlamentario #cadavotovale,P
"Tengo un dilema, el día 20 hay elecciones y no tngo mi voto decidido, @PPopular o @UPyD x cierto me a tocado estar n la mesa como 2do vocal",N
